Clade	Species	TaxId	Phylum	Class	Order	Family	Accession_assembly	BUSCO_Duplicate	Unified_Cvalues_methods	N_markers	dN_gccons	dS_gccons	dNdS_gccons	dNdS	dS	dN	BodyLength_cm	Source_BodyLength	BasalMetRate_mLO2hr_pantheria	AgeatFirstBirth_d_pantheria	PopulationDensity_nperkm2_pantheria	PopulationGrpSize_pantheria	MaxLongevity_y	Source_MaxLongevity	Mass_g	Source_mass	Metabolic_rate_w	Source_metabolic_rate	SexMaturity_d	Source_SexMaturity	DepthRangeShallow	DepthRangeDeep	DepthRange	BodyLenght_cm_log	MaxLongevity_y_log	Mass_g_log	Overall_repeat_bp	Overall_repeat_gsperc	dnaPT_DNA_bp	dnaPT_DNA_gsperc	dnaPT_RC_bp	dnaPT_RC_gsperc	dnaPT_LTR_bp	dnaPT_LTR_gsperc	dnaPT_PLE_bp	dnaPT_PLE_gsperc	dnaPT_LINE_bp	dnaPT_LINE_gsperc	dnaPT_SINE_bp	dnaPT_SINE_gsperc	dnaPT_Retroposon_bp	dnaPT_Retroposon_gsperc	dnaPT_Unknown_bp	dnaPT_Unknown_gsperc	dnaPT_Other_bp	dnaPT_Other_gsperc	DNA_recent_gsperc	LINE_recent_gsperc	LTR_recent_gsperc	Other_recent_gsperc	Overall_TEs_recent_gsperc	PLE_recent_gsperc	RC_recent_gsperc	Retroposon_recent_gsperc	SINE_recent_gsperc	Unknown_recent_gsperc	DNA_recent_bp	LINE_recent_bp	LTR_recent_bp	Other_recent_bp	Overall_TEs_recent_bp	PLE_recent_bp	RC_recent_bp	Retroposon_recent_bp	SINE_recent_bp	Unknown_recent_bp
Mammalia	Otocyon_megalotis_megalotis	2793302	Chordata	Mammalia	Carnivora	Canidae	GCA_017311455.1	10.2	2879943852.85009	668	0.00434078181226	0.017780601511103	0.244130200519344	0.199751167042569	15.8698436196424	3.17001978380664	54.072	Pantheria	NA	NA	1.2	NA	13.8	Pantheria	4000	Pantheria	NA	NA	364.99	Pantheria	NA	NA	NA	3.99031649179805	2.62466859216316	8.29404964010203	491286960	17.18	15972596	0.55	302176	0.01	33877272	1.18	48292	0	208663008	7.29	77888372	2.72	7512	0	142156880	4.97	12370852	0.43	0.176491705066412	1.78684855297203	0.38438979223923	0	7.39187749745473	0.001314320800206	0.009827980909	0.000235400740335	0.490280891933405	4.49982246860833	5082862	51460235	11070210	0	212881922	37852	283040	6779	14119814	129592361
Mammalia	Vulpes_vulpes	9627	Chordata	Mammalia	Carnivora	Canidae	GCA_003160815.1	12.3	2787300000	660	0.003969584661564	0.015795064384589	0.251318042453623	0.191881455985654	13.5938656495846	2.60841073331566	63.072	Pantheria	2152.8	NA	1.11	NA	15	Pantheria	4840	Pantheria	13.731	AnAge	279.13	Pantheria	NA	NA	NA	4.14427693097031	2.70805020110221	8.48466999971068	413219772	14.94	16509896	0.59	56244	0	31443268	1.13	56184	0	192607144	6.96	66393696	2.4	109728	0	104234264	3.76	1809348	0.06	0.186718639530689	1.30781909291164	0.380589844567416	0	5.83040460229077	0.001687271862963	0.001173754339452	0.003337863902818	0.395628572041648	3.55339454339947	5204409	36452842	10608181	0	162510867	47029	32716	93036	11027355	99043766
Mammalia	Nyctereutes_procyonoides	34880	Chordata	Mammalia	Carnivora	Canidae	GCA_905146905.1	11.3	2894977733.39982	675	0.003012837302696	0.013076559170478	0.230399852393698	0.183694103987939	11.7004355946628	2.14930103283017	44.995	Pantheria	1739.4	730	12	NA	14	Pantheria	4220	Pantheria	NA	NA	279.83	Pantheria	NA	NA	NA	3.80655137248591	2.63905732961526	8.34759040703006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Paradoxurus_hermaphroditus	71117	Chordata	Mammalia	Carnivora	Viverridae	GCA_004024585.1	4	3004086572.29395	643	0.013101184668003	0.081532934303933	0.160685798687993	0.124560117714685	76.60363719	9.5417580657594	53.531	Pantheria	695.85	NA	NA	NA	22.4166666666667	Pantheria	3200	Pantheria	5.534	AnAge	344.99	Pantheria	NA	NA	NA	3.98026092534419	3.10980472981384	8.07090608878782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Crocuta_crocuta	9678	Chordata	Mammalia	Carnivora	Hyaenidae	GCA_008692635.1	4.6	2848133678.39831	723	0.002153841874311	0.018093392190457	0.119040246938742	0.213413411010702	8.52717881700051	1.81981431763428	130.758	Pantheria	NA	NA	0.13	NA	41.1	Pantheria	64000	Pantheria	NA	NA	712.95	Pantheria	NA	NA	NA	4.87334828654173	3.71600812150219	11.0666383623418	484942724	17.16	18118904	0.64	53272	0	43078804	1.52	159720	0	176171612	6.23	94545280	3.34	4660	0	114690424	4.05	38120048	1.34	0.157268714682537	1.11657669075995	0.536373284345232	0	5.53302452442585	0.004486957160473	0.000866207946037	0.000138593271366	0.387662704169544	3.32965137209071	4479223	31801597	15276628	0	157587935	127795	24671	3947	11041152	94832922
Mammalia	Hyaena_hyaena	95912	Chordata	Mammalia	Carnivora	Hyaenidae	GCA_003009895.1	4.9	2880033038.2145	731	0.001747135179224	0.009321546044326	0.18742976443132	0.176062303277956	8.94363690377332	1.57463731296006	111.104	Pantheria	4582.8	NA	NA	NA	24	Pantheria	35100	Pantheria	31.954	AnAge	807.96	Pantheria	NA	NA	NA	4.71046669959783	3.17805383034795	10.465956409454	479193928	16.75	19928144	0.69	44208	0	43976792	1.53	69776	0	196837572	6.88	107090776	3.74	5664	0	110138216	3.85	1102780	0.03	0.179559913304324	1.10982138555969	0.512354413649832	0	6.01614659988522	0.001878952671781	0.000799554328417	3.9977716420867E-05	0.518451015404014	3.69324138725075	5171385	31963223	14755976	0	173267010	54114	23027	1151	14931561	106366572
Mammalia	Proteles_cristata_cristata	2793304	Chordata	Mammalia	Carnivora	Hyaenidae	GCA_017311185.1	4.9	2897259156.19152	711	0.002344332544285	0.013495765778928	0.173708745593811	0.175744024980788	12.5132359764323	2.19912645603262	NA	NA	NA	NA	NA	NA	20	AnAge	10000	AnAge	11.563	AnAge	NA	NA	NA	NA	NA	NA	2.99573227355399	9.21034037197618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Cryptoprocta_ferox	94188	Chordata	Mammalia	Carnivora	Eupleridae	GCA_004023885.1	6.8	2981837410.946	669	0.0087838936984	0.06230203961516	0.140988862526148	0.179901249723316	33.3097187167938	5.99246002508335	72.715	Pantheria	NA	NA	0.89	1	20	Pantheria	9500	Pantheria	NA	NA	1095	Pantheria	NA	NA	NA	4.28654769062967	2.99573227355399	9.15904707758863	663861836	22.36	36368128	1.22	254604	0	67338432	2.26	166816	0	224611832	7.56	79462696	2.67	13020	0	254040176	8.55	1604548	0.05	0.695373987005541	2.5915911477485	1.04446150233679	0	15.0775412319586	0.004797532220942	0.006823819121712	0.000357580041312	1.17745147936823	9.55656499076848	20734922	77277034	31144144	0	449587765	143055	203475	10662	35109689	284961230
Mammalia	Helogale_parvula	210647	Chordata	Mammalia	Carnivora	Herpestidae	GCA_004023845.1	6.2	2901502025.20968	676	0.006030171628327	0.048183899275485	0.125149099989819	0.194331226819666	23.5365698051942	4.5738904853701	20.274	Pantheria	NA	NA	NA	NA	10.9166666666667	Pantheria	285	Pantheria	NA	NA	368.85	Pantheria	NA	NA	NA	3.00933927696021	2.39029067341315	5.65248918026865	638712012	22.1	31543888	1.09	209412	0	70744956	2.44	159416	0	222127804	7.68	102461532	3.54	9320	0	209615392	7.25	1839500	0.06	0.639359645267107	2.70052204071556	1.17851333274811	0	14.116902514054	0.004246552290746	0.006116302926223	0.000602123086001	1.39166490519255	8.19578253976151	18551033	78355702	34194588	0	409602212	123214	177465	17471	40379185	237800796
Mammalia	Mungos_mungo	210652	Chordata	Mammalia	Carnivora	Herpestidae	GCA_004023785.1	6.7	2968965946.57701	687	0.004847599211668	0.027341443943383	0.177298580927404	0.161084653222148	26.1103904966719	4.20598319865126	36.45	Pantheria	NA	365	17.1	NA	12	Pantheria	1260	Pantheria	NA	NA	306.47	Pantheria	NA	NA	NA	3.59594145845467	2.484906649788	7.13886699994552	671987700	22.73	32764092	1.1	240416	0	80186372	2.71	150232	0	234341824	7.92	101532684	3.43	13528	0	220851356	7.47	1907196	0.06	0.663962947975192	2.88241614518386	1.34127746268221	0	14.7272221002998	0.005105943572029	0.006881923944909	0.0003171393523	1.43362844207196	8.3936320955173	19712834	85577954	39822071	0	437246209	151594	204322	9416	42563940	249204079
Mammalia	Panthera_leo	9689	Chordata	Mammalia	Carnivora	Felidae	GCA_018350215.1	3.5	2885100000	717	0.001731229084925	0.005230037074897	0.331016598952023	0.241538739239507	4.99109382100459	1.20554250895155	184.212	Pantheria	27420.6	1047.55	0.11	NA	30	Pantheria	159000	Pantheria	94.58	AnAge	873.24	Pantheria	NA	NA	NA	5.21608726827906	3.40119738166216	11.9766594812024	409260440	14.29	19859928	0.69	132164	0	41372724	1.44	76916	0	181815500	6.35	87450188	3.05	8256	0	77255784	2.69	1288980	0.04	0.146925586440382	0.800527613770622	0.39088797695957	0	4.22139586939616	0.001890777912869	0.003486663857676	0.000173465863566	0.362162029953045	2.51534175463843	4238950	23096022	11277509	0	121791492	54551	100594	5005	10448737	72570125
Mammalia	Panthera_tigris	9694	Chordata	Mammalia	Carnivora	Felidae	GCA_018350195.2	4.6	2650380000	725	0.001191661337474	0.004704176754002	0.25331984740157	0.218348529234198	4.67962530741632	1.02178930324148	183.172	Pantheria	28497	1216.66	0.03	1	26.3	Pantheria	163000	Pantheria	133.859	AnAge	1318.92	Pantheria	NA	NA	NA	5.2104256021311	3.26956893918372	12.0015054797889	359097772	13.66	17183384	0.65	39068	0	34885488	1.32	47352	0	162964288	6.2	83085060	3.16	488	0	59901424	2.27	991220	0.03	0.118612480067197	0.65279700878538	0.308735142907349	0	3.40191967381295	0.000966107490942	0.00109370659352	1.82284432253262E-05	0.298782412906321	2.02091458661901	3143681	17301601	8182654	0	90163799	25606	28987	483	7918869	53561916
Mammalia	Panthera_onca	9690	Chordata	Mammalia	Carnivora	Felidae	GCA_004023805.1	3.7	3037134923.35288	655	0.003678169692873	0.034510318106407	0.106581738294373	0.369118012910658	6.95940557526083	2.56884195697963	133.927	Pantheria	15861	NA	0.04	1	23	Pantheria	84900	Pantheria	62.419	AnAge	1025.83	Pantheria	NA	NA	NA	4.89729487538708	3.13549421592915	11.3492293722994	664990908	21.99	38404556	1.27	305488	0.01	71395360	2.36	185812	0	232485860	7.68	77212088	2.55	15972	0	243295320	8.04	1689660	0.05	0.826124869460327	3.23429401619509	1.26934326846087	0	16.8729899118644	0.007368156787246	0.009239906293683	0.000861598979154	1.23704816189742	10.2886802234809	25090527	98229873	38551668	0	512455469	223781	280628	26168	37570822	312481100
Mammalia	Lynx_pardinus	191816	Chordata	Mammalia	Carnivora	Felidae	GCA_900661375.1	3.4	2926601204.02148	708	0.003498652799704	0.020127641561057	0.173823286205231	0.243883068294348	9.94595210345948	2.42564931610033	96.559	Pantheria	NA	NA	0.32	NA	NA	NA	11100	Pantheria	NA	NA	NA	NA	NA	NA	NA	4.57015422048047	NA	9.31470038730042	397124788	13.7	20249240	0.69	18448	0	28805792	0.99	69532	0	223023176	7.69	55410244	1.91	10252	0	68157000	2.35	1380312	0.04	0.162317074903673	1.07724753782907	0.29266138604411	0	3.83670484004636	0.001286954013111	0.000549636609766	0.000174275022609	0.233649182234565	2.0687517645346	4750373	31526739	8565032	0	112285050	37664	16086	5100	6837980	60544114
Mammalia	Felis_catus	9685	Chordata	Mammalia	Carnivora	Felidae	GCA_000181335.5	4.3	2845980000	726	0.001351337732066	0.004397126048644	0.307322946196407	0.195075822205871	5.24342371011415	1.02286519142428	NA	NA	NA	NA	NA	NA	30	AnAge	3900	AnAge	NA	NA	289	AnAge	NA	NA	NA	NA	3.40119738166216	8.26873183211774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mammalia	Felis_chaus	61376	Chordata	Mammalia	Carnivora	Felidae	GCA_019924945.1	3.8	2944871641.74307	732	0.001006759222422	0.0046192657027	0.217947891985072	0.171054892939368	5.22674988321248	0.894061141693764	70.821	Pantheria	NA	NA	NA	NA	12	Pantheria	7170	Pantheria	NA	NA	332.29	Pantheria	NA	NA	NA	4.26015556688907	2.484906649788	8.87766093359367	466658956	15.95	23876144	0.81	357412	0.01	45461544	1.55	86708	0	199452292	6.82	88281820	3.01	10088	0	106968444	3.65	2164108	0.07	0.219403537596137	1.27211766410866	0.444111970188028	0	5.93740762082763	0.002248814182983	0.003997891880858	0.000172985706383	0.490568242668962	3.50478651449563	6461153	37462232	13078527	0	174849033	66225	117733	5094	14446605	103211464
Mammalia	Puma_yagouaroundi	1608482	Chordata	Mammalia	Carnivora	Felidae	GCA_014898765.1	4	2999137176.10962	725	0.002205268288803	0.009691391055061	0.227549200757089	0.177229081980072	10.4349081889052	1.84936919886601	NA	NA	NA	NA	NA	NA	18.6	AnAge	7000	AnAge	9.69	AnAge	803	AnAge	NA	NA	NA	NA	2.92316158071916	8.85366542803745	375139760	12.59	17083572	0.57	68684	0	33173564	1.11	228072	0	159252284	5.34	89986176	3.02	8816	0	72109340	2.42	3228856	0.1	0.133838525576444	0.858705863476767	0.358691784162794	0	4.21797348213184	0.004554516332099	0.001738653537565	5.66952240510212E-05	0.427652075016853	2.43269757198923	4014001	25753767	10757659	0	126502811	136596	52145	1700	12825872	72959937
Mammalia	Prionailurus_bengalensis	37029	Chordata	Mammalia	Carnivora	Felidae	GCA_016509475.2	4.1	2953845485.28653	729	0.002591558293367	0.010683705756922	0.242571103354111	0.204063824345412	9.17684462302159	1.87266200919742	68.715	Pantheria	NA	410.62	NA	NA	15	Pantheria	2790	Pantheria	NA	NA	741.36	Pantheria	NA	NA	NA	4.22996751600682	2.70805020110221	7.93379687481541	549068792	18.71	25370696	0.86	125316	0	56127364	1.91	101780	0	196368076	6.69	101235492	3.45	2292	0	166066384	5.66	3671392	0.12	0.459261184281872	2.21193348294233	1.05317046339383	0	11.9394816312135	0.003634384797329	0.004142417080827	1.95397032114479E-05	1.03824213014029	7.16907802887382	13565866	65337097	31109028	0	352673839	107354	122361	577	30668068	211763488
Mollusca	Achatina_immaculata	2605667	Mollusca	Gastropoda	Stylommatophora	Achatinidae	GCA_009760885.1	6.3	2006686211.05346	629	0.034502986941596	0.637146508628931	0.054152359738803	0.056619986964664	403.36976128152	22.8387906256993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	883250828	44.32	40468656	2.03	1615340	0.08	2009720	0.1	369088	0.01	196064672	9.83	6109496	0.3	53772	0	627394116	31.48	9165968	0.45	0.450667050814314	4.39772684639316	0.037946990488623	0	15.9292587907425	0.004954588192099	0.008133543621712	0.000458227809674	0.061287969543889	10.9680835738791	9043474	88248578	761477	0	319650240	99423	163215	9195	1229857	220095021
Mollusca	Archivesica_marissinica	2291877	Mollusca	Bivalvia	Venerida	Vesicomyidae	GCA_014843695.1	1.7	1875313347.99604	704	0.039149543361593	0.741527978291857	0.052795773737055	0.053960175777548	515.672095	27.8257568897766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Cyclina_sinensis	120566	Mollusca	Bivalvia	Venerida	Veneridae	GCA_012932295.1	8.9	1098899820.06192	676	0.032046027336774	0.668578830229008	0.047931561527004	0.050712168674804	433.44589342181	21.9809812586077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	388288204	35.58	2509608	0.22	327076	0.02	3580488	0.32	1123484	0.1	3047904	0.27	988600	0.09	11616	0	374037364	34.27	2662064	0.24	0.140189182381015	0.233596483588009	0.27380699683792	0	25.1883661753961	0.021956713460717	0.007353673629361	0.001303842842085	0.030770691073214	24.4793885915837	1540539	2566991	3008865	0	276794911	241282	80810	14328	338139	269003957
Mollusca	Mercenaria_mercenaria	6596	Mollusca	Bivalvia	Venerida	Veneridae	GCA_014805675.1	4	2170320784.03999	708	0.026237262862446	0.563138761749205	0.046591115093816	0.050183137433491	381.4323265	19.1414708623257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Lutraria_rhynchaena	1380851	Mollusca	Bivalvia	Venerida	Mactridae	GCA_008271625.1	1.5	664130000.288397	750	0.047495868645455	1.01639018741145	0.046729955910355	0.048723251889461	712.28017946	34.7046065997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	183145160	27.77	1698336	0.25	108948	0.01	1128060	0.17	36112	0	2456844	0.37	3526344	0.53	44712	0	172232328	26.11	1913476	0.29	0.078300413436385	0.199449261587143	0.100064697735749	0	11.1975542385519	0.001190234297621	0.003060602479598	0.002805552272965	0.08535680248657	10.7273266742558	520017	1324602	664560	0	74366317	7905	20326	18633	566880	71243395
Mollusca	Sinonovacula_constricta	98310	Mollusca	Bivalvia	Cardiida	Solecurtidae	GCA_007844125.1	11	1483454951.26985	625	0.06710752575507	1.12271513820082	0.059772531314232	0.06260963609425	658.762549125	41.244883473237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Megalonaias_nervosa	52375	Mollusca	Bivalvia	Unionida	Unionidae	GCA_016617855.1	1.4	2868516901.63236	565	0.01235509954397	0.186266022877565	0.066330398604642	0.083176547799572	93.980917390662	7.81700826759206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1478599756	51.9	10417552	0.36	118200	0	65390296	2.29	1316644	0.04	40185644	1.41	3473504	0.12	38388	0	1341225808	47.07	16433720	0.57	0.138332214449902	0.754890523592718	0.902778314290628	0	20.0356240014931	0.012788207361697	0.001077543704563	0.000487944319047	0.016366465701377	18.2088417950333	3968083	21654162	25896349	0	574725261	366832	30910	13997	469475	522323704
Mollusca	Potamilus_streckersoni	2493646	Mollusca	Bivalvia	Unionida	Unionidae	GCA_016746295.1	1.4	2156284694.63461	756	0.031465242532973	0.490195353759522	0.064189189660107	0.073122019078361	331.148441248476	24.2142426387406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Argopecten_irradians_irradians	158587	Mollusca	Bivalvia	Pectinida	Pectinidae	GCA_004382745.1	0.7	1017172983.11961	724	0.023329718860733	0.486593216002605	0.047945014631292	0.047443751455615	358.9952692887	17.0320823298746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	503824708	49.88	1147404	0.11	276564	0.02	6761928	0.66	29016	0	4155024	0.41	152792	0.01	8500	0	488274384	48.34	3019096	0.29	0.046872764107181	0.293292800411038	0.551656377569129	0	34.8711956723819	0.002366173188103	0.012168890681672	0.000394362198017	0.007887243960343	33.9565570602664	476777	2983295	5611300	0	354700381	24068	123779	4011	80227	345396924
Mollusca	Pecten_maximus	6579	Mollusca	Bivalvia	Pectinida	Pectinidae	GCA_902652985.1	3.2	1388760000	701	0.016356786128686	0.286017344272927	0.057188091758091	0.059444529036165	198.121822201104	11.7772584125313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	481034544	34.88	4633592	0.33	300624	0.02	2958192	0.21	416668	0.03	3022540	0.21	1007496	0.07	4704	0	460838092	33.41	7852636	0.56	0.178725299009281	0.153122436106221	0.142279355681898	0	23.4266607847422	0.00420530115316	0.011667649277884	0.000288599098746	0.030055534712287	22.9063166097027	2482065	2126503	1975919	0	325340094	58402	162036	4008	417399	318113763
Mollusca	Mizuhopecten_yessoensis	6573	Mollusca	Bivalvia	Pectinida	Pectinidae	GCA_002113885.2	2.9	1652820000	679	0.024916638463857	0.387843260808242	0.064244092863524	0.068050070997528	255.94395816136	17.417004524269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	695500572	42.53	3627184	0.22	236580	0.01	5295932	0.32	501912	0.03	8008844	0.48	1483056	0.09	55392	0	669322552	40.93	6969120	0.42	0.093088964687549	0.301943563635252	0.189211973371432	0	24.1555525140201	0.007596347190824	0.004427456794652	0.001460835998235	0.018046943178199	23.539776429164	1538593	4990584	3127333	0	399247803	125554	73178	24145	298283	389070133
Mollusca	Crassostrea_gigas	29159	Mollusca	Bivalvia	Ostreida	Ostreidae	GCA_902806645.1	3.1	635700000	659	0.042884025718062	0.75795717223647	0.056578428556229	0.058892254242402	473.98177112918	27.9138549716038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	246496724	39.05	1594260	0.25	305936	0.04	2852568	0.45	1656860	0.26	1262164	0.19	309816	0.04	1988	0	236426964	37.45	2086168	0.33	0.121313856659178	0.138135807435836	0.330030653332526	0	20.0872783329714	0.052156947910696	0.021272202304874	0.000178010061129	0.013795779737471	19.4103950755297	771192	878129	2098005	0	127694828	331562	135227	1132	87700	123391881
Mollusca	Crassostrea_virginica	6565	Mollusca	Bivalvia	Ostreida	Ostreidae	GCA_002022765.4	21.2	834590008.962145	525	0.031054902972732	0.605835386595937	0.051259638607812	0.053777072613971	302.63780705282	16.2749753256124	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Mytilus_coruscus	42192	Mollusca	Bivalvia	Mytiloida	Mytilidae	GCA_017311375.1	1.8	1858200000	719	0.011823960642482	0.20136464957701	0.058719147910616	0.061561336314352	138.455821697595	8.52352540420555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Mytilus_edulis	6550	Mollusca	Bivalvia	Mytiloida	Mytilidae	GCA_905397895.1	23.5	1564800000	566	0.007190548492236	0.104645717929833	0.068713260652076	0.075593014600716	56.3065242085341	4.25637990661128	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mollusca	Mytilus_galloprovincialis	29158	Mollusca	Bivalvia	Mytiloida	Mytilidae	GCA_900618805.1	7.8	1877760000	588	0.006431614838625	0.10082863240942	0.063787583793746	0.064238166908498	57.988879459363	3.72509931754731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	762499756	41.04	2384100	0.12	517148	0.02	7046348	0.37	43076616	2.31	6334536	0.34	121872	0	660	0	694938288	37.4	8080188	0.43	0.08029711326995	0.299146108260598	0.371212219351226	0	26.8510836323632	0.803708534831788	0.024872374624199	1.99297873591338E-05	0.001295436178344	25.2705319160597	1507787	5617246	6970475	0	504198908	15091717	467044	374	24325	474519940
Mollusca	Perna_viridis	73031	Mollusca	Bivalvia	Mytiloida	Mytilidae	GCA_018327765.1	0.3	891636892.891159	781	0.041760485388602	0.846372839989571	0.049340531046715	0.053884650642591	591.40333689778	31.8675621975994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	351829872	39.62	341116	0.03	41964	0	1460304	0.16	28513768	3.21	3919224	0.44	4748	0	0	0	316045080	35.59	1503668	0.16	0.012704893321964	0.274339560884433	0.118004771871797	0	18.4780829823337	0.737852829961153	0.001722697399588	0	0.000215337174949	17.3332428917199	113282	2446113	1052174	0	164757405	6578968	15360	0	1920	154549588
Mollusca	Nautilus_pompilius	34573	Mollusca	Cephalopoda	Nautilida	Nautilidae	GCA_018389105.1	2.3	888181156.39558	667	0.073147374916167	1.30274653595905	0.056148585236742	0.064077589919328	806.00819813022	51.6470627914049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	217812420	24.69	27135600	3.07	289552	0.03	379808	0.04	8500	0	586936	0.06	163592	0.01	0	0	188931212	21.41	317220	0.03	1.24431239645814	0.040083906344512	0.020667235783542	0	16.6747734008726	0.000592373000165	0.002501130445142	0	0.007042656779742	15.3595737020614	11051748	356018	183562	0	148102195	5261	22215	0	62552	136420839
Mollusca	Octopus_sinensis	2607531	Mollusca	Cephalopoda	Octopoda	Octopodidae	GCA_006345805.1	5.2	3296892263.79216	566	0.062537940591151	1.21191824642674	0.051602441646159	0.057192497777416	629.22731964	35.98708208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
